order_id,line_number,product_id,quantity,unit_price,discount_amount,tax_amount,order_date,customer_id,channel_id,order_status,product_name,category_id,category_name
100186,3,118,1,126034.97,6301.75,25143.98,2025-07-13 16:28:45,199,1,pending,Lago Botas 118,9,Botas
100186,4,78,3,126062.08,18909.31,75448.15,2025-07-13 16:28:45,199,1,pending,Estilo Gorras 078,11,Gorras
100187,1,92,2,105309.14,0.0,44229.84,2025-07-23 08:01:09,70,1,pending,Lago Zapatillas 092,8,Zapatillas
100187,2,63,3,37572.9,13526.24,20830.42,2025-07-23 08:01:09,70,1,pending,Estilo Zapatillas 063,8,Zapatillas
100188,1,135,1,88347.73,4417.39,17625.37,2025-07-06 22:49:27,50,4,shipped,Río Gorras 135,11,Gorras
100188,2,90,2,79910.95,11187.53,31213.22,2025-07-06 22:49:27,50,4,shipped,Andina Botas 090,9,Botas
100188,3,107,2,68677.25,6867.73,27402.22,2025-07-06 22:49:27,50,4,shipped,Estilo Botas 107,9,Botas
100188,4,49,1,146549.87,14654.99,27697.93,2025-07-06 22:49:27,50,4,shipped,Sur Zapatillas 049,8,Zapatillas
100189,1,126,2,95372.61,0.0,40056.5,2025-08-15 04:29:38,117,1,paid,Río Botas 126,9,Botas
100190,1,51,2,131464.18,26292.84,49693.46,2025-08-31 09:51:17,202,2,canceled,Lago Remeras 051,6,Remeras
100190,2,21,2,17419.75,696.79,7169.97,2025-08-31 09:51:17,202,2,canceled,Pampa Zapatillas 021,8,Zapatillas
100191,1,45,3,5514.12,1157.97,3230.72,2025-07-09 21:44:15,103,1,delivered,Andina Botas 045,9,Botas
100191,2,83,3,141513.24,8490.79,87370.27,2025-07-09 21:44:15,103,1,delivered,Lago Gorras 083,11,Gorras
100191,3,52,2,37323.91,1492.96,15362.52,2025-07-09 21:44:15,103,1,delivered,Norte Botas 052,9,Botas
100192,1,63,3,37572.9,11271.87,21303.83,2025-06-18 22:23:56,246,4,pending,Estilo Zapatillas 063,8,Zapatillas
100192,2,96,1,47955.74,4795.57,9063.63,2025-06-18 22:23:56,246,4,pending,Norte Remeras 096,6,Remeras
100192,3,140,3,42260.66,6339.1,25293.01,2025-06-18 22:23:56,246,4,pending,Sur Botas 140,9,Botas
100193,1,86,3,107559.75,0.0,67762.64,2025-07-05 23:39:41,118,1,pending,Cordillera Mochilas 086,10,Mochilas
100194,1,35,1,13288.96,1594.68,2455.8,2025-08-06 05:14:54,32,1,delivered,Río Camperas 035,5,Camperas
100194,2,40,2,82956.99,19909.68,30660.9,2025-08-06 05:14:54,32,1,delivered,Pampa Remeras 040,6,Remeras
100194,3,80,3,126688.18,0.0,79813.55,2025-08-06 05:14:54,32,1,delivered,Norte Zapatillas 080,8,Zapatillas
100194,4,125,3,109754.35,39511.57,60847.81,2025-08-06 05:14:54,32,1,delivered,Andina Wearables 125,12,Wearables
100195,1,131,3,30385.06,10938.62,16845.48,2025-08-24 08:45:46,38,1,paid,Sur Pantalones 131,7,Pantalones
100195,2,140,1,42260.66,2958.25,8253.51,2025-08-24 08:45:46,38,1,paid,Sur Botas 140,9,Botas
100196,1,109,1,38194.04,0.0,8020.75,2025-06-14 16:53:32,71,4,paid,Pampa Camperas 109,5,Camperas
100196,2,73,2,5854.93,0.0,2459.07,2025-06-14 16:53:32,71,4,paid,Cordillera Gorras 073,11,Gorras
100196,3,145,2,11575.29,0.0,4861.62,2025-06-14 16:53:32,71,4,paid,Sur Remeras 145,6,Remeras
100196,4,149,2,62730.25,0.0,26346.7,2025-06-14 16:53:32,71,4,paid,Andina Mochilas 149,10,Mochilas
100197,1,132,1,38667.32,773.35,7957.73,2025-08-30 19:07:00,220,2,paid,Sur Wearables 132,12,Wearables
100197,2,39,2,50845.69,12202.97,18792.57,2025-08-30 19:07:00,220,2,paid,Cordillera Botas 039,9,Botas
100197,3,145,2,11575.29,1620.54,4521.31,2025-08-30 19:07:00,220,2,paid,Sur Remeras 145,6,Remeras
100197,4,36,2,14935.59,3584.54,5520.19,2025-08-30 19:07:00,220,2,paid,Sur Remeras 036,6,Remeras
100198,1,34,3,32535.19,4880.28,19472.31,2025-06-24 20:58:22,247,4,shipped,Sur Wearables 034,12,Wearables
100198,2,149,2,62730.25,12546.05,23712.03,2025-06-24 20:58:22,247,4,shipped,Andina Mochilas 149,10,Mochilas
100198,3,104,1,9732.78,0.0,2043.88,2025-06-24 20:58:22,247,4,shipped,Estilo Wearables 104,12,Wearables
100199,1,8,1,97174.24,4858.71,19386.26,2025-06-10 16:04:32,30,1,delivered,Cordillera Botas 008,9,Botas
100199,2,28,3,72718.58,15270.9,42605.82,2025-06-10 16:04:32,30,1,delivered,Lago Gorras 028,11,Gorras
100199,3,97,1,11599.78,1391.97,2143.64,2025-06-10 16:04:32,30,1,delivered,Estilo Pantalones 097,7,Pantalones
100200,1,92,3,105309.14,31592.74,59710.28,2025-08-13 17:14:53,128,2,delivered,Lago Zapatillas 092,8,Zapatillas
100200,2,36,1,14935.59,1045.49,2916.92,2025-08-13 17:14:53,128,2,delivered,Sur Remeras 036,6,Remeras
100200,3,110,3,73222.62,15376.75,42901.13,2025-08-13 17:14:53,128,2,delivered,Sur Camperas 110,5,Camperas
100201,1,68,3,125432.53,0.0,79022.49,2025-08-09 04:02:12,80,4,shipped,Lago Wearables 068,12,Wearables
100201,2,9,2,93324.0,13065.36,36452.35,2025-08-09 04:02:12,80,4,shipped,Pampa Botas 009,9,Botas
100201,3,67,1,71186.96,3559.35,14201.8,2025-08-09 04:02:12,80,4,shipped,Pampa Zapatillas 067,8,Zapatillas
100201,4,16,1,91403.82,1828.08,18810.91,2025-08-09 04:02:12,80,4,shipped,Lago Gorras 016,11,Gorras
100202,1,111,2,73151.51,7315.15,29187.45,2025-06-29 23:40:40,27,1,shipped,Pampa Wearables 111,12,Wearables
100202,2,59,1,65964.72,0.0,13852.59,2025-06-29 23:40:40,27,1,shipped,Norte Pantalones 059,7,Pantalones
100202,3,7,1,11644.54,1164.45,2200.82,2025-06-29 23:40:40,27,1,shipped,Pampa Zapatillas 007,8,Zapatillas
100203,1,20,1,21220.82,424.42,4367.24,2025-06-02 09:05:57,106,1,canceled,Andina Wearables 020,12,Wearables
100204,1,20,1,21220.82,1061.04,4233.55,2025-08-01 23:56:30,75,2,shipped,Andina Wearables 020,12,Wearables
100205,1,37,1,94810.32,1896.21,19511.96,2025-06-27 04:28:08,60,3,delivered,Andina Zapatillas 037,8,Zapatillas
100205,2,113,3,41597.83,8735.54,24372.17,2025-06-27 04:28:08,60,3,delivered,Río Remeras 113,6,Remeras
100205,3,30,1,31605.77,2212.4,6172.61,2025-06-27 04:28:08,60,3,delivered,Lago Pantalones 030,7,Pantalones
100206,1,88,3,113819.06,34145.72,64535.41,2025-08-15 07:53:02,237,3,delivered,Norte Wearables 088,12,Wearables
100207,1,93,2,149511.56,35882.77,55259.47,2025-07-21 01:24:20,198,3,paid,Lago Mochilas 093,10,Mochilas
100207,2,65,3,62949.67,18884.9,35692.46,2025-07-21 01:24:20,198,3,paid,Cordillera Gorras 065,11,Gorras
100207,3,4,1,54336.32,2716.82,10840.1,2025-07-21 01:24:20,198,3,paid,Lago Pantalones 004,7,Pantalones
100208,1,105,1,119235.06,11923.51,22535.43,2025-08-01 23:13:10,120,1,canceled,Estilo Zapatillas 105,8,Zapatillas
100208,2,21,2,17419.75,3483.95,6584.67,2025-08-01 23:13:10,120,1,canceled,Pampa Zapatillas 021,8,Zapatillas
100209,1,45,1,5514.12,551.41,1042.17,2025-08-03 04:37:55,197,3,paid,Andina Botas 045,9,Botas
100209,2,13,1,113023.4,0.0,23734.91,2025-08-03 04:37:55,197,3,paid,Norte Pantalones 013,7,Pantalones
100210,1,61,2,69058.97,0.0,29004.77,2025-07-16 19:40:36,67,3,created,Cordillera Mochilas 061,10,Mochilas
100211,1,7,2,11644.54,2328.91,4401.64,2025-07-25 10:18:24,96,4,pending,Pampa Zapatillas 007,8,Zapatillas
100211,2,93,2,149511.56,20931.62,58399.22,2025-07-25 10:18:24,96,4,pending,Lago Mochilas 093,10,Mochilas
100212,1,28,3,72718.58,4363.11,44896.45,2025-06-20 21:31:33,42,3,created,Lago Gorras 028,11,Gorras
100213,1,39,2,50845.69,12202.97,18792.57,2025-07-19 21:12:53,183,3,delivered,Cordillera Botas 039,9,Botas
100214,1,21,2,17419.75,3483.95,6584.67,2025-07-27 14:55:29,249,1,delivered,Pampa Zapatillas 021,8,Zapatillas
100214,2,130,1,56977.18,2848.86,11366.95,2025-07-27 14:55:29,249,1,delivered,Estilo Camperas 130,5,Camperas
100214,3,124,3,144899.54,8693.97,89460.98,2025-07-27 14:55:29,249,1,delivered,Cordillera Pantalones 124,7,Pantalones
100215,1,33,1,139345.12,9754.16,27214.1,2025-08-10 17:06:25,31,4,paid,Estilo Gorras 033,11,Gorras
100216,1,31,2,145504.46,14550.45,58056.28,2025-08-11 08:47:25,91,2,shipped,Andina Camperas 031,5,Camperas
100216,2,28,3,72718.58,0.0,45812.71,2025-08-11 08:47:25,91,2,shipped,Lago Gorras 028,11,Gorras
100216,3,19,3,115564.07,17334.61,69165.1,2025-08-11 08:47:25,91,2,shipped,Río Pantalones 019,7,Pantalones
100217,1,145,3,11575.29,3472.59,6563.19,2025-08-03 12:25:10,242,1,paid,Sur Remeras 145,6,Remeras
100218,1,26,2,102001.78,10200.18,40698.71,2025-07-06 20:56:24,209,2,shipped,Estilo Zapatillas 026,8,Zapatillas
100218,2,43,1,45854.66,2292.73,9148.0,2025-07-06 20:56:24,209,2,shipped,Estilo Pantalones 043,7,Pantalones
100218,3,71,2,105622.72,14787.18,41256.23,2025-07-06 20:56:24,209,2,shipped,Lago Zapatillas 071,8,Zapatillas
100219,1,76,1,17172.38,2060.69,3173.46,2025-08-06 04:35:38,73,4,delivered,Andina Gorras 076,11,Gorras
100219,2,31,2,145504.46,20370.62,56834.04,2025-08-06 04:35:38,73,4,delivered,Andina Camperas 031,5,Camperas
100219,3,127,2,131495.54,0.0,55228.13,2025-08-06 04:35:38,73,4,delivered,Cordillera Mochilas 127,10,Mochilas
100219,4,36,2,14935.59,3584.54,5520.19,2025-08-06 04:35:38,73,4,delivered,Sur Remeras 036,6,Remeras
100220,1,51,2,131464.18,18404.99,51349.91,2025-08-15 13:41:50,243,1,paid,Lago Remeras 051,6,Remeras
100220,2,39,2,50845.69,2033.83,20928.09,2025-08-15 13:41:50,243,1,paid,Cordillera Botas 039,9,Botas
100221,1,46,1,86331.5,6043.21,16860.54,2025-06-09 17:51:55,192,2,created,Lago Wearables 046,12,Wearables
100221,2,68,3,125432.53,26340.83,73490.92,2025-06-09 17:51:55,192,2,created,Lago Wearables 068,12,Wearables
100222,1,126,3,95372.61,20028.25,55878.81,2025-06-30 10:38:08,169,2,delivered,Río Botas 126,9,Botas
100222,2,92,3,105309.14,22114.92,61700.63,2025-06-30 10:38:08,169,2,delivered,Lago Zapatillas 092,8,Zapatillas
100222,3,76,1,17172.38,343.45,3534.08,2025-06-30 10:38:08,169,2,delivered,Andina Gorras 076,11,Gorras
100222,4,29,2,121085.91,16952.03,47296.16,2025-06-30 10:38:08,169,2,delivered,Río Gorras 029,11,Gorras
100223,1,114,2,12859.59,1800.34,5022.96,2025-07-11 14:58:20,198,3,paid,Lago Wearables 114,12,Wearables
100223,2,67,1,71186.96,3559.35,14201.8,2025-07-11 14:58:20,198,3,paid,Pampa Zapatillas 067,8,Zapatillas
100223,3,125,3,109754.35,6585.26,67762.34,2025-07-11 14:58:20,198,3,paid,Andina Wearables 125,12,Wearables
100223,4,87,3,68158.3,0.0,42939.73,2025-07-11 14:58:20,198,3,paid,Cordillera Wearables 087,12,Wearables
100224,1,34,3,32535.19,9760.56,18447.45,2025-08-18 22:14:12,200,1,delivered,Sur Wearables 034,12,Wearables
100224,2,6,3,16426.03,0.0,10348.4,2025-08-18 22:14:12,200,1,delivered,Lago Remeras 006,6,Remeras
100224,3,98,1,131544.36,15785.32,24309.4,2025-08-18 22:14:12,200,1,delivered,Pampa Wearables 098,12,Wearables
100225,1,78,1,126062.08,2521.24,25943.58,2025-06-06 05:42:51,129,4,delivered,Estilo Gorras 078,11,Gorras
100225,2,64,1,71035.34,3551.77,14171.55,2025-06-06 05:42:51,129,4,delivered,Pampa Wearables 064,12,Wearables
100225,3,32,2,130374.31,31289.83,48186.34,2025-06-06 05:42:51,129,4,delivered,Norte Wearables 032,12,Wearables
100226,1,105,3,119235.06,17885.26,71362.18,2025-07-25 03:23:17,68,4,paid,Estilo Zapatillas 105,8,Zapatillas
100226,2,124,2,144899.54,34775.89,53554.87,2025-07-25 03:23:17,68,4,paid,Cordillera Pantalones 124,7,Pantalones
100227,1,58,3,78532.76,0.0,49475.64,2025-08-31 03:56:35,244,3,delivered,Estilo Remeras 058,6,Remeras
100227,2,102,1,142400.58,9968.04,27810.83,2025-08-31 03:56:35,244,3,delivered,Pampa Camperas 102,5,Camperas
100227,3,95,2,112097.67,22419.53,42372.92,2025-08-31 03:56:35,244,3,delivered,Norte Zapatillas 095,8,Zapatillas
100227,4,28,3,72718.58,10907.79,43522.07,2025-08-31 03:56:35,244,3,delivered,Lago Gorras 028,11,Gorras
100228,1,81,3,72429.93,4345.8,44718.24,2025-08-02 19:51:51,69,2,delivered,Norte Remeras 081,6,Remeras
100228,2,83,2,141513.24,33963.18,52303.29,2025-08-02 19:51:51,69,2,delivered,Lago Gorras 083,11,Gorras
100228,3,124,3,144899.54,43469.86,82158.04,2025-08-02 19:51:51,69,2,delivered,Cordillera Pantalones 124,7,Pantalones
100228,4,21,1,17419.75,1219.38,3402.08,2025-08-02 19:51:51,69,2,delivered,Pampa Zapatillas 021,8,Zapatillas
100229,1,37,2,94810.32,18962.06,35838.3,2025-07-18 20:31:39,70,3,shipped,Andina Zapatillas 037,8,Zapatillas
100229,2,53,3,55916.19,20129.83,30999.94,2025-07-18 20:31:39,70,3,shipped,Estilo Remeras 053,6,Remeras
100230,1,41,1,68536.76,3426.84,13673.08,2025-06-08 22:45:16,25,4,paid,Sur Botas 041,9,Botas
100230,2,144,1,98909.6,4945.48,19732.47,2025-06-08 22:45:16,25,4,paid,Norte Mochilas 144,10,Mochilas
100230,3,4,1,54336.32,2716.82,10840.1,2025-06-08 22:45:16,25,4,paid,Lago Pantalones 004,7,Pantalones
100230,4,73,2,5854.93,1170.99,2213.16,2025-06-08 22:45:16,25,4,paid,Cordillera Gorras 073,11,Gorras
100231,1,72,1,14028.53,701.43,2798.69,2025-06-20 03:44:57,169,2,pending,Lago Wearables 072,12,Wearables
100231,2,145,1,11575.29,231.51,2382.19,2025-06-20 03:44:57,169,2,pending,Sur Remeras 145,6,Remeras
100232,1,44,1,41412.58,828.25,8522.71,2025-08-18 17:14:10,155,3,canceled,Cordillera Botas 044,9,Botas
100232,2,56,1,11436.05,1143.61,2161.41,2025-08-18 17:14:10,155,3,canceled,Estilo Zapatillas 056,8,Zapatillas
100233,1,129,1,29122.89,582.46,5993.49,2025-07-31 11:54:32,36,4,shipped,Cordillera Remeras 129,6,Remeras
100233,2,144,2,98909.6,13847.34,38634.09,2025-07-31 11:54:32,36,4,shipped,Norte Mochilas 144,10,Mochilas
100233,3,99,3,41609.37,8737.97,24378.93,2025-07-31 11:54:32,36,4,shipped,Andina Pantalones 099,7,Pantalones
100234,1,55,3,110639.03,33191.71,62732.33,2025-08-25 12:35:49,222,3,delivered,Río Gorras 055,11,Gorras
100234,2,49,2,146549.87,14654.99,58473.4,2025-08-25 12:35:49,222,3,delivered,Sur Zapatillas 049,8,Zapatillas
100234,3,46,3,86331.5,0.0,54388.85,2025-08-25 12:35:49,222,3,delivered,Lago Wearables 046,12,Wearables
100234,4,51,2,131464.18,13146.42,52454.21,2025-08-25 12:35:49,222,3,delivered,Lago Remeras 051,6,Remeras
100235,1,46,1,86331.5,0.0,18129.61,2025-06-04 22:18:56,192,1,created,Lago Wearables 046,12,Wearables
100235,2,108,1,16664.07,0.0,3499.45,2025-06-04 22:18:56,192,1,created,Cordillera Wearables 108,12,Wearables
100236,1,44,3,41412.58,14908.53,22959.13,2025-06-03 12:06:43,72,2,delivered,Cordillera Botas 044,9,Botas
100236,2,94,3,22495.1,0.0,14171.91,2025-06-03 12:06:43,72,2,delivered,Norte Botas 094,9,Botas
100236,3,104,2,9732.78,2335.87,3597.24,2025-06-03 12:06:43,72,2,delivered,Estilo Wearables 104,12,Wearables
100237,1,6,1,16426.03,0.0,3449.47,2025-06-12 06:45:34,236,1,paid,Lago Remeras 006,6,Remeras
100237,2,56,3,11436.05,1715.41,6844.48,2025-06-12 06:45:34,236,1,paid,Estilo Zapatillas 056,8,Zapatillas
100237,3,118,1,126034.97,15124.2,23291.26,2025-06-12 06:45:34,236,1,paid,Lago Botas 118,9,Botas
100238,1,145,2,11575.29,1620.54,4521.31,2025-06-23 10:09:24,14,4,delivered,Sur Remeras 145,6,Remeras
100238,2,58,1,78532.76,3926.64,15667.29,2025-06-23 10:09:24,14,4,delivered,Estilo Remeras 058,6,Remeras
100239,1,120,2,140466.02,0.0,58995.73,2025-06-27 09:24:04,180,3,pending,Río Gorras 120,11,Gorras
100239,2,30,3,31605.77,11378.08,17522.24,2025-06-27 09:24:04,180,3,pending,Lago Pantalones 030,7,Pantalones
100240,1,92,1,105309.14,2106.18,21672.62,2025-06-05 11:44:13,96,4,delivered,Lago Zapatillas 092,8,Zapatillas
100241,1,110,2,73222.62,14644.52,27678.15,2025-08-04 03:55:36,249,2,delivered,Sur Camperas 110,5,Camperas
100241,2,103,3,30202.96,0.0,19027.86,2025-08-04 03:55:36,249,2,delivered,Norte Pantalones 103,7,Pantalones
100241,3,42,3,141144.85,8468.69,87142.83,2025-08-04 03:55:36,249,2,delivered,Pampa Botas 042,9,Botas
100241,4,77,3,35690.74,12848.67,19786.95,2025-08-04 03:55:36,249,2,delivered,Río Gorras 077,11,Gorras
100242,1,121,3,130462.79,27397.19,76438.15,2025-08-10 14:20:48,41,3,pending,Cordillera Botas 121,9,Botas
100242,2,119,3,138670.88,8320.25,85615.4,2025-08-10 14:20:48,41,3,pending,Norte Gorras 119,11,Gorras
100243,1,137,1,97309.59,4865.48,19413.26,2025-08-26 15:27:32,103,3,delivered,Norte Mochilas 137,10,Mochilas
100243,2,126,3,95372.61,34334.14,52874.57,2025-08-26 15:27:32,103,3,delivered,Río Botas 126,9,Botas
100243,3,7,1,11644.54,1164.45,2200.82,2025-08-26 15:27:32,103,3,delivered,Pampa Zapatillas 007,8,Zapatillas
100243,4,46,1,86331.5,4316.57,17223.13,2025-08-26 15:27:32,103,3,delivered,Lago Wearables 046,12,Wearables
100244,1,104,1,9732.78,194.66,2003.01,2025-06-11 12:36:28,133,1,shipped,Estilo Wearables 104,12,Wearables
100245,1,87,3,68158.3,20447.49,38645.76,2025-06-11 05:28:31,195,4,delivered,Cordillera Wearables 087,12,Wearables
100246,1,64,1,71035.34,0.0,14917.42,2025-06-05 19:20:34,153,1,paid,Pampa Wearables 064,12,Wearables
100246,2,137,1,97309.59,1946.19,20026.31,2025-06-05 19:20:34,153,1,paid,Norte Mochilas 137,10,Mochilas
100246,3,38,3,102110.27,21443.16,59826.41,2025-06-05 19:20:34,153,1,paid,Norte Botas 038,9,Botas
100246,4,111,2,73151.51,7315.15,29187.45,2025-06-05 19:20:34,153,1,paid,Pampa Wearables 111,12,Wearables
100247,1,26,2,102001.78,20400.36,38556.67,2025-07-18 01:23:38,118,1,pending,Estilo Zapatillas 026,8,Zapatillas
100247,2,21,2,17419.75,4180.74,6438.34,2025-07-18 01:23:38,118,1,pending,Pampa Zapatillas 021,8,Zapatillas
100248,1,147,2,99963.68,9996.37,39885.51,2025-07-26 04:14:20,66,1,delivered,Lago Pantalones 147,7,Pantalones
100248,2,132,3,38667.32,2320.04,23873.2,2025-07-26 04:14:20,66,1,delivered,Sur Wearables 132,12,Wearables
100249,1,118,3,126034.97,26467.34,73843.89,2025-06-29 02:19:12,58,1,delivered,Lago Botas 118,9,Botas
100249,2,85,3,78364.31,16456.51,45913.65,2025-06-29 02:19:12,58,1,delivered,Pampa Mochilas 085,10,Mochilas
100249,3,122,3,140263.58,0.0,88366.06,2025-06-29 02:19:12,58,1,delivered,Cordillera Gorras 122,11,Gorras
100250,1,91,3,98655.92,20717.74,57802.5,2025-08-19 21:17:48,173,4,created,Cordillera Zapatillas 091,8,Zapatillas
100250,2,107,1,68677.25,3433.86,13701.11,2025-08-19 21:17:48,173,4,created,Estilo Botas 107,9,Botas
100251,1,56,1,11436.05,0.0,2401.57,2025-06-16 03:31:51,34,4,shipped,Estilo Zapatillas 056,8,Zapatillas
100251,2,147,2,99963.68,3998.55,41145.05,2025-06-16 03:31:51,34,4,shipped,Lago Pantalones 147,7,Pantalones
100251,3,41,3,68536.76,14392.72,40155.69,2025-06-16 03:31:51,34,4,shipped,Sur Botas 041,9,Botas
100251,4,141,2,72908.05,7290.81,29090.31,2025-06-16 03:31:51,34,4,shipped,Pampa Mochilas 141,10,Mochilas
100252,1,99,3,41609.37,14979.37,23068.23,2025-08-23 06:16:19,1,3,delivered,Andina Pantalones 099,7,Pantalones
100253,1,62,1,46149.03,3230.43,9012.91,2025-06-21 16:40:00,131,2,delivered,Pampa Pantalones 062,7,Pantalones
100253,2,52,2,37323.91,1492.96,15362.52,2025-06-21 16:40:00,131,2,delivered,Norte Botas 052,9,Botas
100253,3,76,1,17172.38,0.0,3606.2,2025-06-21 16:40:00,131,2,delivered,Andina Gorras 076,11,Gorras
100254,1,137,3,97309.59,0.0,61305.04,2025-08-31 19:33:50,19,4,canceled,Norte Mochilas 137,10,Mochilas
100255,1,110,1,73222.62,0.0,15376.75,2025-08-31 18:37:31,213,1,paid,Sur Camperas 110,5,Camperas
100255,2,38,2,102110.27,20422.05,38597.68,2025-08-31 18:37:31,213,1,paid,Norte Botas 038,9,Botas
100255,3,29,3,121085.91,7265.15,74758.44,2025-08-31 18:37:31,213,1,paid,Río Gorras 029,11,Gorras
100255,4,94,2,22495.1,5398.82,8314.19,2025-08-31 18:37:31,213,1,paid,Norte Botas 094,9,Botas
100256,1,114,2,12859.59,1800.34,5022.96,2025-07-04 12:28:04,118,4,delivered,Lago Wearables 114,12,Wearables
100256,2,67,3,71186.96,10678.04,42605.4,2025-07-04 12:28:04,118,4,delivered,Pampa Zapatillas 067,8,Zapatillas
100256,3,10,1,148480.89,2969.62,30557.37,2025-07-04 12:28:04,118,4,delivered,Estilo Gorras 010,11,Gorras
100257,1,123,3,11328.86,679.73,6994.44,2025-08-05 18:49:00,38,1,paid,Lago Zapatillas 123,8,Zapatillas
100257,2,89,3,31366.78,1882.01,19365.85,2025-08-05 18:49:00,38,1,paid,Río Wearables 089,12,Wearables
100257,3,129,2,29122.89,5824.58,11008.45,2025-08-05 18:49:00,38,1,paid,Cordillera Remeras 129,6,Remeras
100257,4,96,2,47955.74,6713.8,18731.51,2025-08-05 18:49:00,38,1,paid,Norte Remeras 096,6,Remeras
100258,1,39,2,50845.69,10169.14,19219.67,2025-07-10 07:30:57,243,1,paid,Cordillera Botas 039,9,Botas
100258,2,31,3,145504.46,8730.27,89834.45,2025-07-10 07:30:57,243,1,paid,Andina Camperas 031,5,Camperas
100259,1,26,2,102001.78,20400.36,38556.67,2025-07-17 01:11:44,230,2,delivered,Estilo Zapatillas 026,8,Zapatillas
100259,2,18,2,131225.19,26245.04,49603.12,2025-07-17 01:11:44,230,2,delivered,Pampa Pantalones 018,7,Pantalones
100259,3,137,3,97309.59,29192.88,55174.54,2025-07-17 01:11:44,230,2,delivered,Norte Mochilas 137,10,Mochilas
100259,4,21,1,17419.75,1219.38,3402.08,2025-07-17 01:11:44,230,2,delivered,Pampa Zapatillas 021,8,Zapatillas
100260,1,123,1,11328.86,793.02,2212.53,2025-08-21 02:39:35,138,1,paid,Lago Zapatillas 123,8,Zapatillas
100260,2,22,2,142293.06,5691.72,58567.82,2025-08-21 02:39:35,138,1,paid,Cordillera Pantalones 022,7,Pantalones
100261,1,117,1,71909.94,3595.5,14346.03,2025-06-15 16:06:57,149,4,delivered,Pampa Zapatillas 117,8,Zapatillas
100261,2,105,3,119235.06,17885.26,71362.18,2025-06-15 16:06:57,149,4,delivered,Estilo Zapatillas 105,8,Zapatillas
100262,1,50,1,121324.1,2426.48,24968.5,2025-07-27 12:28:03,173,3,pending,Lago Mochilas 050,10,Mochilas
100262,2,55,2,110639.03,22127.81,41821.55,2025-07-27 12:28:03,173,3,pending,Río Gorras 055,11,Gorras
100263,1,41,3,68536.76,24673.23,37996.78,2025-06-25 14:25:35,147,2,paid,Sur Botas 041,9,Botas
100263,2,41,2,68536.76,13707.35,25906.9,2025-06-25 14:25:35,147,2,paid,Sur Botas 041,9,Botas
100264,1,81,2,72429.93,7242.99,28899.54,2025-07-10 12:09:01,121,3,paid,Norte Remeras 081,6,Remeras
100264,2,109,3,38194.04,8020.75,22377.89,2025-07-10 12:09:01,121,3,paid,Pampa Camperas 109,5,Camperas
100264,3,107,1,68677.25,4807.41,13412.67,2025-07-10 12:09:01,121,3,paid,Estilo Botas 107,9,Botas
100265,1,96,1,47955.74,2397.79,9567.17,2025-08-31 09:19:05,5,2,paid,Norte Remeras 096,6,Remeras
100265,2,110,2,73222.62,7322.26,29215.83,2025-08-31 09:19:05,5,2,paid,Sur Camperas 110,5,Camperas
100265,3,143,3,124250.51,44730.18,68884.48,2025-08-31 09:19:05,5,2,paid,Lago Botas 143,9,Botas
100266,1,12,3,100038.61,21008.11,58612.62,2025-08-01 21:35:17,63,2,paid,Norte Mochilas 012,10,Mochilas
100266,2,125,1,109754.35,5487.72,21895.99,2025-08-01 21:35:17,63,2,paid,Andina Wearables 125,12,Wearables
100266,3,97,1,11599.78,0.0,2435.95,2025-08-01 21:35:17,63,2,paid,Estilo Pantalones 097,7,Pantalones
100266,4,15,3,27161.99,4074.3,16256.45,2025-08-01 21:35:17,63,2,paid,Pampa Camperas 015,5,Camperas
100267,1,77,3,35690.74,2141.44,22035.46,2025-07-23 05:31:33,226,1,paid,Río Gorras 077,11,Gorras
100267,2,144,1,98909.6,6923.67,19317.04,2025-07-23 05:31:33,226,1,paid,Norte Mochilas 144,10,Mochilas
100268,1,93,2,149511.56,35882.77,55259.47,2025-06-18 02:28:33,210,3,delivered,Lago Mochilas 093,10,Mochilas
100268,2,55,1,110639.03,5531.95,22072.49,2025-06-18 02:28:33,210,3,delivered,Río Gorras 055,11,Gorras
100268,3,120,1,140466.02,9832.62,27433.01,2025-06-18 02:28:33,210,3,delivered,Río Gorras 120,11,Gorras
100269,1,143,1,124250.51,12425.05,23483.35,2025-06-10 20:34:55,73,3,shipped,Lago Botas 143,9,Botas
100270,1,58,2,78532.76,10994.59,30674.9,2025-07-20 00:41:13,148,3,created,Estilo Remeras 058,6,Remeras
100271,1,49,1,146549.87,2931.0,30159.96,2025-08-13 12:54:44,168,2,delivered,Sur Zapatillas 049,8,Zapatillas
100271,2,79,1,99270.89,0.0,20846.89,2025-08-13 12:54:44,168,2,delivered,Norte Mochilas 079,10,Mochilas
100272,1,51,1,131464.18,9202.49,25674.95,2025-07-28 15:58:01,223,2,paid,Lago Remeras 051,6,Remeras
100272,2,32,1,130374.31,2607.49,26831.03,2025-07-28 15:58:01,223,2,paid,Norte Wearables 032,12,Wearables
100272,3,130,3,56977.18,20511.78,31588.15,2025-07-28 15:58:01,223,2,paid,Estilo Camperas 130,5,Camperas
100272,4,133,1,103253.58,2065.07,21249.59,2025-07-28 15:58:01,223,2,paid,Estilo Wearables 133,12,Wearables
100273,1,2,2,9608.49,1345.19,3753.08,2025-06-15 16:38:13,93,4,paid,Lago Remeras 002,6,Remeras
